Date,AAPL,MSFT,GOOGL
2020-11-19,116.73465728759766,207.2843017578125,87.92849731445312
2020-11-20,115.4555206298828,205.3033905029297,86.81900024414062
2020-11-23,112.02159118652344,205.0301513671875,86.37799835205078
2020-11-24,113.32038879394533,208.6894989013672,88.19499969482422
2020-11-25,114.16655731201172,208.69923400878903,88.20649719238281
2020-11-27,114.71756744384766,210.0263671875,89.35099792480469
2020-11-30,117.13807678222656,208.8944396972656,87.72000122070312
2020-12-01,120.74913024902344,210.9826812744141,89.76799774169922
2020-12-02,121.10334777832033,210.16297912597656,91.24849700927734
2020-12-03,120.96560668945312,209.0603179931641,91.09200286865234
2020-12-04,120.28668212890624,209.17739868164065,91.18800354003906
2020-12-07,121.7625961303711,209.1090850830078,90.85150146484376
2020-12-08,122.38246154785156,210.7875061035156,90.56649780273438
2020-12-09,119.82423400878906,206.67930603027344,88.89299774169922
2020-12-10,121.26078033447266,205.43023681640625,88.38249969482422
2020-12-11,120.44409942626952,208.1039886474609,88.73999786376953
2020-12-14,119.82423400878906,209.02130126953125,87.61299896240234
2020-12-15,125.82625579833984,208.9529571533203,88.05400085449219
2020-12-16,125.75740051269533,213.9784393310547,87.8594970703125
2020-12-17,126.6330795288086,214.1150665283203,87.02549743652344
2020-12-18,124.62586975097656,213.30514526367188,86.31099700927734
2020-12-21,126.17064666748048,217.2084503173828,86.72799682617188
2020-12-22,129.76205444335938,218.5258026123047,86.01100158691406
2020-12-23,128.8568115234375,215.67637634277344,86.4114990234375
2020-12-24,129.85057067871094,217.3645477294922,86.70800018310547
2020-12-28,134.49476623535156,219.5211334228516,88.697998046875
2020-12-29,132.70399475097656,218.73068237304688,87.88800048828125
2020-12-30,131.5724639892578,216.3204040527344,86.8125
2020-12-31,130.55902099609375,217.0425262451172,87.63200378417969
2021-01-04,127.33169555664062,212.4268951416016,86.30650329589844
2021-01-05,128.906005859375,212.63180541992188,87.00250244140625
2021-01-06,124.56681823730467,207.1184234619141,86.14399719238281
2021-01-07,128.8174591064453,213.01239013671875,88.71700286865234
2021-01-08,129.92930603027344,214.3102264404297,89.8915023803711
2021-01-11,126.90859985351562,212.23175048828125,87.81449890136719
2021-01-12,126.73149871826172,209.7335968017578,86.87149810791016
2021-01-13,128.78793334960938,211.1095123291016,87.36250305175781
2021-01-14,126.83972930908205,207.86978149414065,86.5459976196289
2021-01-15,125.09814453125,207.5087432861328,86.38099670410156
2021-01-19,125.77706909179688,211.2071228027344,89.22350311279297
2021-01-20,129.9096221923828,218.9161071777344,94.00350189208984
2021-01-21,134.67189025878906,219.5308837890625,94.2074966430664
2021-01-22,136.83656311035156,220.48719787597656,94.62799835205078
2021-01-25,140.62472534179688,223.9806365966797,94.71399688720705
2021-01-26,140.86083984375,226.7129364013672,95.39749908447266
2021-01-27,139.77853393554688,227.2691192626953,90.9469985961914
2021-01-28,134.88836669921875,233.1533966064453,92.66000366210938
2021-01-29,129.8407440185547,226.3518829345703,91.36799621582033
2021-02-01,131.9857177734375,233.85597229003903,94.65350341796876
2021-02-02,132.82208251953125,233.71934509277344,95.95600128173828
2021-02-03,131.78895568847656,237.12496948242188,102.94400024414062
2021-02-04,135.1835174560547,236.15892028808597,102.68150329589844
